ID,Automated,Regression,Section,Section Depth
C40545, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40546, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40547, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40548, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40549, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40550, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40551, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40552, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40553, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40554, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40555, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40556, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40557, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40558, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40559, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40560, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40561, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40562, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40563, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40564, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40565, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40566, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40567, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40568, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40569, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40570, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40571, Yes, Feature Regression,C-AR-CrossCurrencyPayment,1
C40572, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40573, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40574, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40575, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40576, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40577, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40578, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40579, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40580, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40581, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40582, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40583, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40584, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40585, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40586, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40587, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40589, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40591, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40592, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40594, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40595, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40596, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40597, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40598, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40599, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40600, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40601, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40602, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40603, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40604, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40605, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40606, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40607, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40608, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40609, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40610, Yes, Feature Regression,C-AR-CrossCurrencyPayment,1
C40611, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40612, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40613, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40614, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40615, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40616, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40617, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40618, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40619, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40620, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40621, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40622, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40626, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40630, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40631, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40632, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40633, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40634, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40635, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40637, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40638, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40639, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40640, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40641, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40642, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40643, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40644, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40645, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40646, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40647, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40648, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40649, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40650, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40651, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40652, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40653, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40654, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40655, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40656, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40657, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40658, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40660, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40661, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40662, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40663, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40664, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40665, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40666, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40667, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40668, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40669, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40670, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40671, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40672, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40673, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40674, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40675, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40676, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40677, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40678, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40680, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40681, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40682, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40683, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40684, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40685, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40686, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40687, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40688, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40689, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40690, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40691, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40692, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40693, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40694, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40695, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40696, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40697, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40702, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40703, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40704, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40705, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40706, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40707, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40708, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40709, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40710, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40711, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40712, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40713, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40714, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40715, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40716, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40717, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40718, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40719, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40720, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40721, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40722, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40723, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40724, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40725, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40726, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40727, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40728, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40729, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40730, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40731, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40733, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40734, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40735, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40736, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40737, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40738, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40739, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40740, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40741, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40742, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40743, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40744, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40745, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40746, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40747, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40748, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40749, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40750, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40751, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40752, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40753, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40754, Yes, Regular Regression,C-AR-CrossCurrencyPayment,1
C40755, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40756, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40757, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40758, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40759, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40760, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40761, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40762, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40763, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40764, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C40765, No, Regular Regression,C-AR-CrossCurrencyPayment,1
C40766, No, Feature Regression,C-AR-CrossCurrencyPayment,1
C42417, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42418, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42419, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42420, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42421, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42422, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42423, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42424, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42425, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42426, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42427, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42428, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42429, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42430, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42431, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42432, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42433, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42434, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42435, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42436, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42437, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42438, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42439, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42440, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42441, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42442, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42443, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42444, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42445, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42446, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42447, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42448, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42449, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42450, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42451, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42452, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42453, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42454, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42455, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42456, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42457, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42458, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42459, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42460, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42461, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42462, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42463, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42464, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42465, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42466, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42467, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42468, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42469, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42470, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42471, No, Feature Regression,C-AR - Import Enhancement For Integration Part 1,1
C42472, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42473, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42474, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42475, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
C42476, No, Regular Regression,C-AR - Import Enhancement For Integration Part 1,1
